cdr_id,calling_number,called_number,imsi,imei,start_time,end_time,duration_seconds,call_type,call_direction,call_status,tower_id,lac,cell_id,latitude,longitude,city,network_type,roaming_status,operator,billing_type,charge_amount,action,application
97e3e0e5-2623-484c-ac7f-f46c7e796121,user_69,+447133165086,292516988049696,591819625041931,2025-07-14 22:43:45,2025-07-14 12:10:44,125,Voice,Incoming,Completed,1505,193,3145,48.851819,2.345414,Paris,4G,Roaming,OperatorB,Postpaid,14.55,ALLOW,HTTP
0a3fb957-d7ac-4c3c-b1be-1a660f964ace,user_70,+447726209391,242391487585929,555305623665354,2025-07-14 15:45:04,2025-07-14 10:58:10,483,Voice,Outgoing,Completed,7898,365,9099,40.70579,-74.010069,New York,4G,Roaming,OperatorD,Postpaid,17.82,ALLOW,HTTP
9e373005-9b13-4a36-8a50-9d3145a309fc,user_70,+19039454484,429976960660952,960954946266483,2025-07-14 10:53:07,2025-07-14 11:01:01,474,Voice,Outgoing,Completed,3078,805,4142,40.706318,-74.002428,New York,5G,Home,OperatorD,Prepaid,0.64,ALLOW,FTP
0a00c2cc-cbe3-47cc-aac3-f335278b2446,user_70,+338239637004,517164076915617,140279537745807,2025-07-14 10:56:07,2025-07-14 11:02:38,391,Video,Outgoing,Completed,5247,474,6807,40.710355,-73.998942,New York,4G,Home,OperatorD,Prepaid,1.02,ALLOW,HTTPS
90276c15-453e-43f5-8e1c-0c2a8a1dcb87,user_70,+499550359103,882753077663499,997492565317160,2025-07-14 10:56:07,2025-07-14 10:58:48,161,Voice,Incoming,Completed,7883,519,7968,40.718533,-74.01147,New York,4G,Home,OperatorD,Postpaid,8.75,ALLOW,HTTP
4476d84b-01cd-4db0-b418-920735db896c,user_70,+919916008592,971513604314788,222332754557320,2025-07-14 16:22:52,2025-07-14 16:29:25,393,Voice,Outgoing,Completed,2916,787,6266,40.70516,-74.010173,New York,4G,Home,OperatorC,Prepaid,2.6,ALLOW,HTTP
1ca45fdb-78df-4526-9ca8-1d6cf38294f3,user_70,+447333993068,279112502330018,234190399740578,2025-07-14 01:43:29,2025-07-14 16:31:57,305,Voice,Incoming,Completed,9535,358,7403,40.711,-74.000043,New York,4G,Roaming,OperatorD,Prepaid,15.95,ALLOW,HTTP
6b11ba5f-3d17-49dd-b02a-f416fac598bf,user_70,+918120101884,892535644408257,622294951484104,2025-07-14 16:26:52,2025-07-14 16:31:48,296,Voice,Outgoing,Completed,6975,523,1606,40.714169,-74.005606,New York,4G,Home,OperatorB,Prepaid,1.0,ALLOW,HTTPS
e188b7c4-6caf-4e73-a0eb-aa7e83ce3f9c,user_70,+338102348213,965154209793705,926076281771736,2025-07-14 16:31:52,2025-07-14 16:33:29,142,Voice,Incoming,Completed,3385,313,4214,40.72138,-74.001115,New York,3G,Roaming,OperatorC,Prepaid,1.81,ALLOW,HTTPS
8aadc0cf-9219-47ad-b46b-aaecd6df6b02,user_70,+917101106080,759687188823767,278006674720038,2025-07-14 13:58:28,2025-07-14 13:59:32,38,SMS,Outgoing,Completed,9133,345,4521,19.068006,72.869008,Mumbai,4G,Home,OperatorB,Postpaid,11.52,ALLOW,CustomApp
9891748c-e334-4053-965d-c0ee508fecf6,user_70,+919328715185,241348387049070,496030331766107,2025-07-14 14:02:28,2025-07-14 14:05:12,164,Video,Incoming,Completed,4835,565,6350,19.084097,72.868752,Mumbai,3G,Roaming,OperatorB,Prepaid,9.67,ALLOW,CustomApp
19f5486e-20a6-4b2e-ab7f-c7ad62fee5aa,user_70,+449323275609,417942657024543,894052779160119,2025-07-14 14:04:28,2025-07-14 14:05:50,82,Voice,Incoming,Completed,5719,938,3695,19.07174,72.869978,Mumbai,3G,Home,OperatorD,Postpaid,4.04,ALLOW,HTTPS
ef58423e-9c9f-40ad-ac30-fdf12cca7465,user_70,+447630627541,755103326562041,916693354747589,2025-07-14 02:55:33,2025-07-14 14:12:58,330,Voice,Outgoing,Completed,1111,961,5567,19.068557,72.869284,Mumbai,4G,Roaming,OperatorC,Prepaid,12.04,ALLOW,HTTP
e2f7261e-89c0-4316-9e5b-3a25afb0d46f,user_70,+18668168994,669523097419886,622362111067029,2025-07-14 08:44:34,2025-07-14 08:49:58,324,Voice,Outgoing,Completed,6787,692,1482,40.708386,-74.007684,New York,3G,Home,OperatorC,Prepaid,0.59,ALLOW,DNS
52310343-c0dc-4ee2-9e9c-dec5f61f2334,user_70,+918851905096,407886546716216,261986912348959,2025-07-14 08:47:34,2025-07-14 08:52:57,323,Voice,Incoming,Completed,9396,289,6184,40.722669,-73.999156,New York,3G,Home,OperatorB,Postpaid,9.9,ALLOW,FTP
5d7ab236-316b-445a-83f1-413788a97b65,user_70,+447800332772,551329324278690,887310985421125,2025-07-14 08:23:34,2025-07-14 08:58:26,352,Voice,Incoming,Completed,3106,864,5863,40.712676,-73.996394,New York,4G,Roaming,OperatorB,Postpaid,12.39,ALLOW,HTTP
b3b5daa2-3fd3-4dd4-b200-f8cb3ebea13b,user_70,+337722748033,552315881561263,308291305241085,2025-07-14 08:50:34,2025-07-14 08:54:40,246,Voice,Outgoing,Completed,7470,167,8702,40.708859,-74.009593,New York,4G,Home,OperatorC,Postpaid,2.31,ALLOW,HTTP
8b96ebf8-f0f4-4de9-9051-6dd7a2757b36,user_70,+447258523093,967698091338711,718219368352839,2025-07-14 12:30:20,2025-07-14 10:51:25,440,Voice,Outgoing,Completed,2517,645,7782,29.762465,-95.360717,Houston,4G,Roaming,OperatorB,Prepaid,15.3,ALLOW,HTTP
0270ff9d-a397-407e-ab4f-8f92df6033bb,user_70,+917673264168,497137945901670,947710364231011,2025-07-14 10:46:05,2025-07-14 10:49:03,178,Voice,Outgoing,Completed,4003,221,6278,29.754838,-95.372561,Houston,4G,Home,OperatorB,Prepaid,7.12,ALLOW,SMTP
76700dc1-857e-4b67-aca3-521303ccde02,user_70,+17353583914,624599294429201,669675501643294,2025-07-14 10:50:05,2025-07-14 10:53:01,176,Voice,Outgoing,Completed,7678,950,2263,29.750897,-95.363489,Houston,4G,Home,OperatorC,Postpaid,8.61,ALLOW,FTP
c77d2030-10c5-4957-8c2d-4605ac39f124,user_70,+918911333583,535379721278394,682179858929175,2025-07-14 10:47:05,2025-07-14 10:50:51,242,SMS,Outgoing,Completed,5968,315,2721,29.766025,-95.375343,Houston,4G,Home,OperatorD,Postpaid,13.56,ALLOW,HTTPS
0aeb71ae-b930-463b-87ac-a62ff5553447,user_70,+337140066617,515297723505624,991192766504498,2025-07-14 17:09:15,2025-07-14 17:16:45,450,Voice,Outgoing,Completed,6734,444,7323,51.510511,-0.137319,London,4G,Roaming,OperatorD,Postpaid,7.29,ALLOW,HTTP
482f8bd7-3b17-4bb9-8814-19c1991ca2f3,user_70,+447596273007,445691141919521,639776897186959,2025-07-14 23:49:05,2025-07-14 17:14:36,141,Voice,Outgoing,Completed,3030,509,3874,51.506993,-0.132909,London,4G,Roaming,OperatorC,Prepaid,12.95,ALLOW,HTTP
c99cf7e5-02ef-4857-84ad-87202c4151c0,user_70,+337550935158,407743833588271,254676858381677,2025-07-14 17:17:15,2025-07-14 17:25:08,490,Voice,Outgoing,Completed,2107,777,7757,51.505541,-0.134703,London,4G,Home,OperatorC,Prepaid,0.6,ALLOW,DNS
f9c2f0f1-ab60-4446-90ff-dd1c1341758c,user_70,+447551199777,748832997083236,702820013610352,2025-07-14 17:12:15,2025-07-14 17:13:58,103,Voice,Incoming,Completed,2870,267,2900,51.503191,-0.135005,London,4G,Home,OperatorB,Prepaid,0.59,ALLOW,HTTP
cae029b2-a2e6-4497-9af7-a5d6fca70330,user_71,+499338708878,940789742262834,381315014713976,2025-07-14 18:29:04,2025-07-14 18:29:46,72,SMS,Outgoing,Failed,3991,539,2168,40.706238,-74.014339,New York,3G,Home,OperatorB,Prepaid,7.98,ALLOW,HTTP
1663b8a0-fb43-4812-b1b8-c6b0fbcfef37,user_71,+499952216173,502147470968849,963676288422570,2025-07-14 18:33:04,2025-07-14 18:41:25,501,Video,Incoming,Failed,2302,597,3771,40.710745,-74.001386,New York,5G,Home,OperatorA,Prepaid,7.85,ALLOW,SSH
e0e46e9a-4a5a-40d3-a036-532f3f8d4908,user_71,+447614705824,791798122948162,784843345018065,2025-07-14 02:59:03,2025-07-14 18:38:39,95,Voice,Incoming,Completed,3441,946,4380,40.707361,-74.0134,New York,4G,Roaming,OperatorC,Postpaid,18.27,ALLOW,HTTP
1aa882bb-c98f-4772-b586-802d331fe335,user_71,+19122516114,382833767655713,775094967368033,2025-07-14 18:41:04,2025-07-14 18:48:43,459,Voice,Incoming,Completed,6728,231,3036,40.722113,-74.007006,New York,3G,Home,OperatorA,Postpaid,2.2,ALLOW,HTTP
7723fa72-68a7-4779-a2b8-9a24da2ca9b4,user_71,+447215305883,723169541323367,687791187010193,2025-07-14 01:09:51,2025-07-14 16:43:17,396,Voice,Outgoing,Completed,2463,829,3124,29.763181,-95.374816,Houston,4G,Roaming,OperatorB,Prepaid,15.6,ALLOW,HTTP
9ec7e55b-8d59-4d0a-ba82-1b8b634718f6,user_71,+918586394393,709482459566832,994059713759963,2025-07-14 16:39:41,2025-07-14 16:41:41,56,Voice,Outgoing,Completed,5717,185,1091,29.758355,-95.37078,Houston,3G,Home,OperatorB,Prepaid,1.13,ALLOW,HTTPS
67d2b0d3-6093-424f-b994-dbf19578d615,user_71,+337117897733,258936610500579,882167037442521,2025-07-14 16:40:41,2025-07-14 16:49:57,556,Video,Incoming,Completed,2877,165,5360,29.76824,-95.367737,Houston,3G,Home,OperatorD,Prepaid,0.93,ALLOW,DNS
a7e0e4ee-2e81-4c1b-ae89-9d0a27718a50,user_71,+499374538142,815672216052327,877474354053949,2025-07-14 16:45:41,2025-07-14 16:49:07,206,Voice,Outgoing,Completed,5346,538,8072,29.756341,-95.359964,Houston,4G,Home,OperatorA,Prepaid,0.39,ALLOW,HTTPS
cab2dd97-9537-4c51-8903-6575f1342e40,user_71,+918360625021,681335463582057,357316395710642,2025-07-14 12:21:31,2025-07-14 12:22:27,36,Voice,Outgoing,Completed,9045,227,7209,29.753556,-95.363116,Houston,5G,Home,OperatorB,Postpaid,18.15,DENY,HTTP
f24256ee-801c-4f1e-a3d5-1ee438a152c3,user_71,+497100647653,474243604878567,721814604856259,2025-07-14 12:23:31,2025-07-14 12:24:46,75,Video,Incoming,Completed,4258,185,9421,29.76355,-95.361601,Houston,3G,Home,OperatorB,Postpaid,9.49,ALLOW,FTP
a97fdbda-4c06-4fa6-904b-dd2ad11a6f66,user_71,+447429128095,656524110269338,113058327550757,2025-07-14 22:32:57,2025-07-14 12:30:23,412,Voice,Outgoing,Completed,9081,524,3591,29.754193,-95.369568,Houston,4G,Roaming,OperatorC,Postpaid,17.54,ALLOW,HTTP
ec3825ff-2d31-416f-a143-b368a96b25da,user_71,+498000785845,949837936833946,837249690691229,2025-07-14 12:24:31,2025-07-14 12:29:03,272,Voice,Incoming,Completed,7702,659,7994,29.769552,-95.363785,Houston,3G,Home,OperatorC,Postpaid,6.07,ALLOW,HTTPS
3f814030-667c-4e78-b6cc-912e78e558a0,user_71,+498871016810,722978281110776,408716295085487,2025-07-14 14:10:43,2025-07-14 14:18:07,444,Voice,Outgoing,Completed,1497,739,6871,33.444141,-112.071877,Phoenix,3G,Home,OperatorC,Postpaid,9.7,ALLOW,CustomApp
da35c8b4-eba4-4290-b044-f8e9c180e672,user_71,+448408299340,908975273652800,581724192605347,2025-07-14 14:12:43,2025-07-14 14:17:39,296,Voice,Outgoing,Completed,7654,194,1470,33.447415,-112.076075,Phoenix,5G,Home,OperatorC,Prepaid,9.81,ALLOW,HTTP
8a447028-4e50-41d6-8d53-aed8d1c9779c,user_71,+447362699353,365711961215938,175497706105666,2025-07-14 23:59:44,2025-07-14 14:15:55,72,Voice,Incoming,Completed,6810,803,8688,33.440646,-112.064185,Phoenix,4G,Roaming,OperatorC,Prepaid,18.4,ALLOW,HTTP
704696e9-c866-4724-a5e1-0ecba594f575,user_71,+338703824724,919144912281631,892162823350420,2025-07-14 14:19:43,2025-07-14 14:23:17,184,Voice,Incoming,Completed,6130,532,8547,33.441679,-112.074037,Phoenix,3G,Home,OperatorC,Postpaid,1.61,ALLOW,DNS
fe21aeb8-c583-4faa-ae40-1f3a83fde343,user_71,+447695119508,306643890013978,197771823514684,2025-07-14 18:14:56,2025-07-14 18:22:13,437,Voice,Incoming,Completed,8467,763,1626,40.703956,-74.007588,New York,4G,Home,OperatorC,Postpaid,1.97,ALLOW,SMTP
1d227578-6d78-4d7f-8592-64fe483ef8f8,user_71,+497039586930,383496900016875,286456010911118,2025-07-14 18:15:56,2025-07-14 18:20:58,302,Voice,Outgoing,Missed,1333,689,3164,40.704809,-74.013604,New York,2G,Roaming,OperatorA,Prepaid,1.95,ALLOW,HTTPS
3b44be8d-2cb4-4142-89c7-0461f4223f08,user_71,+917369462245,912518537396288,910686743876921,2025-07-14 18:18:56,2025-07-14 18:19:35,39,Voice,Outgoing,Completed,5893,907,8931,40.707357,-74.014046,New York,4G,Home,OperatorB,Prepaid,5.14,ALLOW,HTTP
7d64efc2-0c5d-4df5-b40d-638f89426745,user_71,+447193215796,378662157737703,298702918798865,2025-07-14 15:22:20,2025-07-14 18:28:21,265,Voice,Outgoing,Completed,4954,207,9771,40.714267,-73.998033,New York,4G,Roaming,OperatorA,Prepaid,13.16,ALLOW,HTTP
2126e28e-0126-4f2b-a66b-874ecda26824,user_71,+447355909394,453691640193277,813746445785007,2025-07-14 02:23:37,2025-07-14 15:16:18,123,Voice,Outgoing,Completed,2503,608,7714,29.765254,-95.374233,Houston,4G,Roaming,OperatorB,Prepaid,17.16,ALLOW,HTTP
ab1eab0e-8625-4b7b-a7d7-12b2d95530ad,user_71,+449439839936,586212935503346,509906750371724,2025-07-14 15:16:15,2025-07-14 15:17:08,53,Voice,Outgoing,Completed,1865,924,6448,29.766388,-95.379326,Houston,3G,Home,OperatorB,Postpaid,5.01,ALLOW,HTTP
453ee997-75cc-4bca-b0cc-50fc6a6e5c59,user_71,+919604906271,809761796132018,471287180619360,2025-07-14 15:22:15,2025-07-14 15:31:44,725,SMS,Incoming,Missed,7115,838,3672,29.766363,-95.368938,Houston,5G,Home,OperatorC,Prepaid,9.04,ALLOW,HTTPS
9b4c9aeb-8d2f-4f25-b2c4-64afc5091ab4,user_71,+498373706909,640977149109818,293783918194663,2025-07-14 15:23:15,2025-07-14 15:32:19,544,Voice,Outgoing,Completed,3834,459,9244,29.756358,-95.364711,Houston,4G,Roaming,OperatorD,Prepaid,7.52,ALLOW,HTTP
80c57886-92f9-4f22-bab2-b15589b2b076,user_72,+918907850655,956842296981214,403121390364001,2025-07-14 08:10:56,2025-07-14 08:14:21,335,SMS,Outgoing,Missed,8072,576,6920,29.753753,-95.363315,Houston,4G,Home,OperatorB,Prepaid,18.48,ALLOW,HTTPS
f7a88b98-04eb-413d-b2d6-41a298643d94,user_72,+498588785303,611577100324941,286198802040675,2025-07-14 08:11:56,2025-07-14 08:20:12,496,SMS,Incoming,Completed,9437,882,9247,29.763113,-95.366808,Houston,4G,Home,OperatorC,Prepaid,3.57,ALLOW,DNS
751f38ef-cb11-4aea-9af8-d6f010172a81,user_72,+338247652577,489945277520338,609571606698137,2025-07-14 08:18:56,2025-07-14 08:22:26,210,Voice,Incoming,Completed,4862,955,2763,29.768887,-95.36286,Houston,4G,Home,OperatorC,Prepaid,2.73,ALLOW,DNS
f73ceb77-b61c-44d3-b7f1-e810f2f070ab,user_72,+447415486141,243519578406238,468227332195026,2025-07-14 05:35:50,2025-07-14 08:28:39,343,Voice,Outgoing,Completed,4571,874,7045,29.76076,-95.368198,Houston,4G,Roaming,OperatorB,Postpaid,19.73,ALLOW,HTTP
d0ef6e12-5af4-43fe-80a4-28c788a956ac,user_72,+447552577921,520948674138815,908546970018702,2025-07-14 16:36:42,2025-07-14 19:01:22,344,Voice,Outgoing,Missed,1390,299,6359,19.069447,72.884724,Mumbai,4G,Roaming,OperatorB,Prepaid,16.06,ALLOW,HTTP
99f29f44-00ed-42e9-95ca-142af5876327,user_72,+448826355092,410728891591331,470344371619140,2025-07-14 18:59:38,2025-07-14 19:08:13,188,SMS,Incoming,Completed,5464,256,8354,19.082857,72.883721,Mumbai,3G,Home,OperatorA,Prepaid,1.66,ALLOW,HTTP
9399367a-9dc5-4e71-a924-e716382df0b9,user_72,+499756461273,415599746494892,674434336589446,2025-07-14 18:59:38,2025-07-14 19:06:54,436,Voice,Outgoing,Completed,4025,519,6122,19.072694,72.869475,Mumbai,5G,Home,OperatorC,Postpaid,5.54,ALLOW,CustomApp
5cfccb66-c4cf-437d-87a0-0100b2118302,user_72,+919294234591,451239739894503,961903478638870,2025-07-14 19:01:38,2025-07-14 19:05:00,202,Voice,Outgoing,Missed,8831,243,1571,19.067433,72.870749,Mumbai,3G,Roaming,OperatorB,Postpaid,8.37,ALLOW,SSH
6a559363-12be-4d49-8f6f-c7935ea1d90c,user_72,+447432274427,250628464655507,822370881664323,2025-07-14 09:47:06,2025-07-14 09:52:06,297,SMS,Incoming,Completed,7101,384,5478,12.964139,77.588475,Bangalore,5G,Home,OperatorC,Prepaid,-0.5,ALLOW,HTTP
ff228857-6d10-49cb-ae66-2fefef6cd777,user_72,+447756426493,819916141903626,866770376151535,2025-07-14 10:15:24,2025-07-14 09:52:35,209,Voice,Outgoing,Completed,1272,263,9404,12.972382,77.596347,Bangalore,4G,Roaming,OperatorC,Prepaid,18.65,ALLOW,HTTP
ac850e70-237c-4e73-9679-c44c1f8a3569,user_72,+339242964199,273125047435982,627669824618773,2025-07-14 09:53:06,2025-07-14 09:53:39,33,Video,Incoming,Completed,4832,231,2500,12.979533,77.600366,Bangalore,4G,Roaming,OperatorD,Prepaid,8.36,ALLOW,HTTP
2bc4242f-e807-4f29-be97-4dd69958b7e4,user_72,+497451100571,466504816095733,325454353208008,2025-07-14 09:53:06,2025-07-14 09:54:02,56,Voice,Outgoing,Completed,7753,933,4840,12.976523,77.603925,Bangalore,5G,Home,OperatorC,Prepaid,7.16,ALLOW,HTTPS
a3f5fece-3c55-4d7b-96f5-2e5098e334bc,user_72,+18210368152,878729099757410,787458923441950,2025-07-14 08:49:34,2025-07-14 08:55:07,333,Voice,Outgoing,Completed,3103,656,5926,29.769396,-95.370898,Houston,2G,Home,OperatorA,Prepaid,5.22,ALLOW,HTTPS
1f64839a-d91a-4ea4-be99-165348ba00e9,user_72,+337893672833,886878216644783,180419565443455,2025-07-14 08:51:34,2025-07-14 08:53:00,41,Voice,Outgoing,Completed,6482,211,5384,29.762092,-95.371303,Houston,5G,Roaming,OperatorD,Prepaid,0.5,ALLOW,HTTP
8d728733-da91-454d-bfba-7d7c215adc86,user_72,+447773379516,623325578658928,499962695549587,2025-07-14 11:05:17,2025-07-14 09:03:32,358,Voice,Incoming,Failed,5593,117,3925,29.758278,-95.377249,Houston,4G,Roaming,OperatorA,Prepaid,13.26,ALLOW,HTTP
2b861150-4355-40aa-baa3-dc991ee1238c,user_72,+448386767848,794674452357792,679196636564424,2025-07-14 08:58:34,2025-07-14 09:04:31,357,Video,Outgoing,Completed,2126,779,7940,29.760922,-95.374226,Houston,4G,Home,OperatorA,Postpaid,9.64,ALLOW,HTTP
9da6f483-ffdc-4c2d-b011-265848df241c,user_72,+339470320573,224983092345465,159661388233058,2025-07-14 14:52:29,2025-07-14 14:57:30,301,Voice,Incoming,Completed,9328,924,7071,51.512859,-0.117858,London,5G,Home,OperatorB,Prepaid,5.02,ALLOW,HTTPS
7bc61998-d1ae-4023-a2d1-9b12c01702b9,user_72,+447579233502,434697948737453,840028370664477,2025-07-14 16:27:08,2025-07-14 15:01:16,407,Voice,Outgoing,Completed,3432,617,2784,51.510041,-0.128742,London,4G,Roaming,OperatorA,Prepaid,17.96,ALLOW,HTTP
d1e5145f-8373-446e-bbf2-5913b15c8429,user_72,+19107381686,786546025300270,735690742455610,2025-07-14 15:00:29,2025-07-14 15:04:52,263,Video,Outgoing,Completed,6075,279,3612,51.4974,-0.136767,London,5G,Home,OperatorC,Prepaid,6.67,ALLOW,FTP
a363c19c-5b15-4eaa-86d0-2d0025a43174,user_72,+919785540963,420189807117829,904753549107921,2025-07-14 15:01:29,2025-07-14 15:02:01,32,Voice,Incoming,Completed,6828,449,6795,51.497997,-0.137098,London,3G,Home,OperatorD,Prepaid,2.5,DENY,HTTP
3e7c2ff4-caef-4b38-8d83-72ba93c12c6a,user_72,+447542229220,252292991163102,675726188455144,2025-07-14 23:13:52,2025-07-14 09:48:10,586,Voice,Incoming,Completed,3379,133,4042,48.863773,2.358882,Paris,4G,Roaming,OperatorB,Prepaid,18.01,ALLOW,HTTP
ac83ea3a-efb2-4411-81bd-7bffa2322273,user_72,+497695940995,497915292031571,863914574299345,2025-07-14 09:42:24,2025-07-14 09:50:53,870,Video,Incoming,Completed,8001,114,3934,48.86531,2.344775,Paris,4G,Home,OperatorB,Postpaid,0.15,ALLOW,SSH
84076123-0992-4583-a4f8-c1063bb3dc43,user_72,+498542668572,476364082168319,376511789272444,2025-07-14 09:42:24,2025-07-14 09:45:35,191,Voice,Incoming,Completed,8385,838,5050,48.86455,2.357376,Paris,3G,Home,OperatorB,Prepaid,2.05,ALLOW,HTTP
16a1a2a5-9edf-46ca-8bc2-93619b3a9cd9,user_72,+337660337531,541912029036226,164628990206656,2025-07-14 09:41:24,2025-07-14 09:42:21,57,Voice,Outgoing,Completed,8062,169,4625,48.848516,2.343481,Paris,4G,Home,OperatorC,Prepaid,7.7,ALLOW,SMTP
f2133406-fbe4-46de-afe0-e199a9f12dab,user_73,+338098756734,436977558012155,338532116101361,2025-07-14 17:24:00,2025-07-14 17:29:12,445,SMS,Incoming,Completed,2376,969,1643,41.869808,-87.637812,Chicago,4G,Home,OperatorA,Prepaid,10.03,ALLOW,SSH
84ed20bf-e317-4302-83ee-f9e41e9602c7,user_73,+338792789093,755565376411941,941736674776622,2025-07-14 17:27:00,2025-07-14 17:28:36,96,Voice,Outgoing,Failed,2738,600,6330,41.886208,-87.633212,Chicago,3G,Home,OperatorC,Prepaid,4.52,ALLOW,DNS
32edf412-589e-4eb0-b0c2-9a0d00ea208b,user_73,+19989774809,890345997501246,388445948161840,2025-07-14 17:26:00,2025-07-14 17:33:03,423,Voice,Incoming,Completed,2912,305,1830,41.875968,-87.624187,Chicago,4G,Home,OperatorC,Prepaid,6.6,ALLOW,HTTPS
12bf3b69-7fda-4273-94b5-a89c5b75fe14,user_73,+447348353649,780155129980020,980453801596031,2025-07-14 17:25:35,2025-07-14 17:31:37,97,Voice,Incoming,Completed,6718,167,8251,41.880042,-87.639197,Chicago,4G,Roaming,OperatorD,Postpaid,18.64,ALLOW,HTTP
c6a6a281-e58d-49f6-b510-a14334bd69bf,user_73,+499759520645,462613932681315,812087721158742,2025-07-14 09:47:11,2025-07-14 09:54:11,420,Video,Outgoing,Completed,9647,324,2329,12.962718,77.596119,Bangalore,4G,Home,OperatorD,Postpaid,3.41,ALLOW,FTP
cd32f12f-f8d6-4bc6-98ae-9d372239afa8,user_73,+447415964841,697976984915017,216563048812509,2025-07-14 23:04:28,2025-07-14 09:57:27,436,Voice,Outgoing,Completed,9548,157,4892,12.962566,77.600406,Bangalore,4G,Roaming,OperatorD,Postpaid,17.3,ALLOW,HTTP
1dcdd86a-ea67-4a24-9b83-05aed2d76d2a,user_73,+19225512640,403496310884491,601272054940384,2025-07-14 09:53:11,2025-07-14 09:55:00,109,Video,Incoming,Completed,3006,623,5769,12.975119,77.594225,Bangalore,3G,Home,OperatorB,Postpaid,0.64,ALLOW,SMTP
b29f7389-8cd9-4246-9aeb-374a64fd1d33,user_73,+17737559065,561624268426493,666263589125854,2025-07-14 09:53:11,2025-07-14 10:00:47,704,Voice,Incoming,Completed,2382,418,5650,12.976892,77.586121,Bangalore,5G,Home,OperatorB,Postpaid,3.42,ALLOW,HTTP
64f7bd84-8de3-4434-872b-a4e54adb0cf4,user_73,+447398620058,540349040455735,932398027732544,2025-07-14 11:02:28,2025-07-14 11:03:01,10,SMS,Incoming,Completed,7373,339,2500,19.069313,72.868176,Mumbai,4G,Home,OperatorD,Prepaid,9.68,ALLOW,HTTP
1fc3e782-ef47-4b37-a637-5b3c45dc3e2d,user_73,+448544986827,896357746963917,712370801167884,2025-07-14 11:05:28,2025-07-14 11:07:21,113,Voice,Incoming,Completed,6429,785,6531,19.081487,72.887586,Mumbai,4G,Home,OperatorD,Prepaid,5.01,ALLOW,HTTP
09f6c9d1-f113-46a3-b3b6-6b6959696a38,user_73,+919541801723,383575796335343,871504031456886,2025-07-14 11:04:28,2025-07-14 11:06:18,110,Voice,Incoming,Completed,6459,605,2828,19.081193,72.880609,Mumbai,5G,Home,OperatorD,Prepaid,8.46,ALLOW,HTTPS
075963d3-ea8b-491b-abae-c2082bd2dcba,user_73,+447969003976,879172391791257,594149141099723,2025-07-14 03:21:56,2025-07-14 11:15:38,430,Voice,Outgoing,Completed,8772,561,9248,19.070732,72.877521,Mumbai,4G,Roaming,OperatorD,Postpaid,18.99,ALLOW,HTTP
0bd1c46e-2b6a-40e9-9ea6-4779aac29e1c,user_73,+499797214810,838444112171810,373729808954302,2025-07-14 09:14:30,2025-07-14 09:21:40,430,Voice,Incoming,Completed,6645,179,1090,34.044428,-118.248234,Los Angeles,4G,Home,OperatorB,Prepaid,8.16,ALLOW,HTTPS
edd3d724-1195-4927-998e-e488ee03165c,user_73,+339490084477,290664262163069,958612276509675,2025-07-14 09:18:30,2025-07-14 09:23:41,311,Voice,Outgoing,Completed,8326,258,4018,34.054307,-118.234606,Los Angeles,4G,Home,OperatorC,Prepaid,4.54,ALLOW,HTTPS
ce4278bc-3383-41d0-af38-628dc50102c4,user_73,+497363325897,686126083830651,616229265292395,2025-07-14 09:18:30,2025-07-14 09:26:33,415,SMS,Incoming,Completed,8572,314,8632,34.052767,-118.247556,Los Angeles,4G,Home,OperatorD,Prepaid,18.91,ALLOW,HTTP
ea5ddda0-0391-495f-b383-ee1ce6214f24,user_73,+447378898664,412176857362766,590051993787920,2025-07-14 17:38:40,2025-07-14 09:24:59,449,Voice,Outgoing,Completed,9715,611,9911,34.057839,-118.249962,Los Angeles,4G,Roaming,OperatorA,Prepaid,16.57,ALLOW,HTTP
8bc46a7b-7170-4b34-b76c-2b56c2505aa0,user_73,+447615612833,804982155182571,313677860851641,2025-07-14 23:52:25,2025-07-14 15:03:49,290,Voice,Outgoing,Completed,2119,119,8542,48.850767,2.345248,Paris,4G,Roaming,OperatorB,Prepaid,12.15,ALLOW,HTTP
a1342605-02f3-4e4d-9128-d5c0d015a3c2,user_73,+339233193995,725985034357860,846773541131206,2025-07-14 15:01:59,2025-07-14 15:06:41,400,SMS,Outgoing,Completed,7219,184,6822,48.848977,2.346739,Paris,4G,Home,OperatorD,Postpaid,-0.57,ALLOW,HTTP
84685529-9f5c-41ef-b549-791577f77e0d,user_73,+497981144705,638114809121655,206031165416801,2025-07-14 15:00:59,2025-07-14 15:07:17,378,Voice,Outgoing,Completed,4245,640,8053,48.850471,2.357543,Paris,4G,Home,OperatorA,Prepaid,0.96,ALLOW,HTTP
1fa40ba3-912f-4673-a73b-55e3708d7197,user_73,+339718946152,774379960229841,692664300696250,2025-07-14 15:01:59,2025-07-14 15:10:38,519,Voice,Outgoing,Completed,3180,520,2206,48.860302,2.35421,Paris,3G,Home,OperatorD,Prepaid,9.82,ALLOW,HTTP
1ae7b3b3-1221-4c48-8361-f91fc2d7f999,user_73,+447441983253,702529685163609,495766565564161,2025-07-14 04:47:12,2025-07-14 12:26:09,386,Voice,Incoming,Completed,5052,796,2962,51.501016,-0.132807,London,4G,Roaming,OperatorA,Prepaid,19.33,ALLOW,HTTP
